N_Habitaciones,N_Baños,N_Estacionamientos,Total_Superficie_M2,Superficie_Construida_M2,precio_sobre_mediana,Comuna_Calera de Tango,Comuna_Cerrillos,Comuna_Cerro Navia,Comuna_Colina,Comuna_Conchalí,Comuna_El Bosque,Comuna_El Monte,Comuna_Estación Central,Comuna_Huechuraba,Comuna_Independencia,Comuna_La Cisterna,Comuna_La Florida,Comuna_La Granja,Comuna_La Pintana,Comuna_La Reina,Comuna_Lampa,Comuna_Las Condes,Comuna_Lo Barnechea,Comuna_Lo Espejo,Comuna_Lo Prado,Comuna_Macul,Comuna_Maipú,Comuna_Padre Hurtado,Comuna_Pedro Aguirre Cerda,Comuna_Peñaflor,Comuna_Peñalolén,Comuna_Providencia,Comuna_Pudahuel,Comuna_Puente Alto,Comuna_Quilicura,Comuna_Quinta Normal,Comuna_Recoleta,Comuna_Renca,Comuna_San Bernardo,Comuna_San Joaquín,Comuna_San José de Maipo,Comuna_San Miguel,Comuna_San Ramón,Comuna_Santiago,Comuna_Vitacura,Comuna_Ñuñoa
-0.0414765870067226,0.42974910897683033,1.422096748250746,0.40600054295986565,-0.5239027428869448,-0.9973695701918414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.517783855777244,-1.3966846041746983,0.01421478714027256,-0.7682566747813068,-1.0734232557636787,-0.9973695701918414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,0.42974910897683033,-0.6897261934149642,1.988149872140026,0.575138282866523,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.7995743938404767,-0.6897261934149642,1.988149872140026,1.3744408470508631,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0414765870067226,0.42974910897683033,-0.6897261934149642,1.988149872140026,0.8748767444356506,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.7995743938404767,-0.6897261934149642,-0.8331653652092108,2.273656231758246,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.7995743938404767,-0.6897261934149642,1.988149872140026,2.273656231758246,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0414765870067226,0.42974910897683033,0.7181557676955093,1.988149872140026,-0.22416428131781724,-0.9973695701918414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,0.42974910897683033,0.7181557676955093,-0.8921732655982144,-0.8236412044560724,-0.9973695701918414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.7995743938404767,2.8299787093612196,1.988149872140026,2.273656231758246,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7796302213919833,-0.48346774759893396,-0.6897261934149642,1.988149872140026,0.17548700077435286,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9111379505343202,1.7995743938404767,-0.6897261934149642,1.988149872140026,1.923961359927597,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.3429659655525947,-0.6897261934149642,1.988149872140026,1.8740049496660758,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0414765870067226,0.42974910897683033,-0.6897261934149642,1.988149872140026,0.6250946931280442,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.3429659655525947,-0.6897261934149642,1.988149872140026,0.575138282866523,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6966770473785381,1.3429659655525947,-0.6897261934149642,1.988149872140026,0.45524289823887193,1.0026373672175026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
